斩波放大装置及方法	1.025412 0.964725 -0.088865 -0.210753 0.208821 0.542824 0.472420 -0.885843 0.246256 0.855187 0.568732 0.063485 -0.417222 0.484418 -1.063403 -0.389392 -0.492415 -1.554649 0.707166 0.029666 0.238995 1.112149 1.084934 -0.322292 -0.341588 -2.128115 -0.228653 -0.979486 -0.246128 0.387727 0.628820 0.280449
一种金刚线润滑剂及其制备方法、应用	2.030880 2.744317 0.446648 0.763296 -2.067734 -4.934327 -0.240661 3.499792 -3.242121 -0.762769 0.283543 0.661967 -2.307545 0.357104 1.606740 0.615807 1.213622 -2.561544 3.229148 -1.572291 -0.064972 -4.718027 1.438024 -1.720432 2.107140 -4.935026 0.715547 1.091274 -0.106021 1.017477 -3.599627 -0.221430
供电保护电路及具有供电保护电路的电子装置	-0.611873 0.541163 0.030299 -1.231149 0.374700 0.198002 -1.030847 0.346055 1.045068 0.335134 -0.037857 1.357813 0.989508 -0.202280 -0.406000 1.627176 -0.445289 0.758071 0.021807 -2.000669 -0.538829 -0.045755 -1.043904 0.428989 0.818832 0.104637 -0.689206 -1.129892 -1.053663 0.182891 -0.832329 0.066998
一种三元混合绝缘油及其制备方法	-2.438795 3.039251 -2.269788 5.584624 -1.419598 1.843339 -3.744721 1.701587 -4.140293 2.802985 -2.364467 -2.269266 4.925224 -3.815222 -1.650103 -1.827862 -2.406855 -3.714472 -2.165459 -0.438917 -0.761446 1.217103 1.555393 3.513677 -4.393333 -4.163073 -1.327935 1.098302 0.850266 0.653197 -1.891227 1.172318
功耗模式的控制方法及终端设备	3.863121 0.148292 0.737333 2.057038 -2.830266 -1.141366 -1.071538 1.682950 0.299785 -2.960684 -0.644132 -0.079164 0.189668 -1.021491 -0.727849 -0.087295 2.288151 -0.259265 -2.950590 -3.505435 -0.195635 -0.001315 1.594165 -1.484044 -0.501333 -0.589896 -0.792466 -0.941004 2.735176 -4.636406 -0.706273 0.862847
心电信号分析方法及装置、信号记录仪和三维标测系统	-2.167527 -0.646963 0.567717 -4.395548 -2.275988 3.563079 -1.561264 -0.886833 -0.746965 -0.808366 2.610116 -1.006835 1.346468 -3.820076 4.225863 1.457073 -0.287075 2.164147 -2.642433 -3.505013 -1.309045 -1.067000 2.392047 2.572595 -3.914092 0.264626 -0.699079 2.357210 0.419081 3.916523 0.921268 -1.731833
升温装置及升温方法	0.236224 -0.375135 1.511541 -0.373780 0.205724 -0.114367 -0.107961 0.239529 -0.597331 0.314632 0.109039 1.242241 0.219531 -0.437747 0.198506 -0.178135 0.122259 0.714048 -0.325678 -0.576642 0.027451 -0.945635 -1.047160 -0.187976 1.419754 -0.615667 -0.830061 1.233481 0.806648 -1.030106 -0.016168 -0.696026
一种柔性可穿戴多生理信号检测装置	1.674089 -0.400305 -1.705987 -0.901862 -1.651504 0.499541 2.664955 2.788038 -3.187786 -1.485809 4.532192 -0.111774 2.962277 2.662552 1.209390 -0.518592 -0.855624 1.208326 -1.597362 0.718513 -0.550229 -1.375372 1.061450 -2.020277 0.917706 -1.126182 -2.522707 -0.277140 -2.992179 -0.742857 -0.330601 -0.647367
心电波形编辑显示方法、装置和计算机设备	-0.507373 1.233252 -2.827730 -0.094163 -1.508661 -1.961658 -1.449414 1.265773 0.373204 -2.970081 1.095398 1.601014 1.431599 -1.918126 1.001886 1.508912 -0.834401 -0.055549 -0.139077 -4.473448 0.812098 0.361397 -1.191074 -1.102625 -0.614192 -1.214541 -2.239545 -2.084356 1.667199 1.518368 1.334645 -0.729732
一种用于DHT结构变速箱的润滑油组合物及其应用	-2.140005 0.345708 0.728249 1.162741 1.400517 -0.713890 0.832571 2.025665 -2.090919 0.175389 -2.882793 -1.250269 -0.390312 -1.225789 -0.980542 -2.823299 -0.561996 -1.453287 -1.207918 0.007939 2.532691 1.993101 -1.518291 0.988491 -0.292044 -2.974283 0.527575 1.689245 4.366840 3.541691 -0.497540 -2.697935
一种基于栅-源低耦合结构的超宽带低噪声放大器	-0.349716 0.650994 -0.741632 -0.959225 0.697167 -1.068663 0.174222 0.230474 0.489567 0.828171 0.630570 -0.648117 0.347210 -0.402756 -0.818528 -0.751736 -0.596011 0.953994 0.078480 -1.515741 -1.194075 -0.665120 -0.914579 0.939275 -0.074070 -2.824928 -0.341050 -0.272578 0.622071 0.401503 0.659105 -0.080017
一种电动汽车三合一电桥油的制备方法	-3.459647 1.534905 0.119474 -1.138872 1.163554 -1.281711 3.569119 -0.868896 -5.424137 -4.010605 1.686845 -1.409870 -0.012331 0.472276 0.035615 -4.014570 -0.931396 0.358142 -0.315912 3.482996 1.682595 4.560390 2.067942 -0.515281 0.139206 -0.593721 -1.119845 2.418466 1.777667 -5.437584 -0.872299 -0.132336
低噪声大带宽信号处理装置	2.481712 2.647014 0.643078 -0.138325 -0.578513 2.704913 0.945686 -0.727077 -0.490506 -0.062397 1.256562 -0.842950 0.292118 2.958863 -0.731234 0.165563 0.825857 1.436343 -1.789790 1.090162 -1.362855 -1.156817 0.274126 -1.156488 -2.005559 -2.238392 -0.776501 -0.849847 -0.516743 3.080198 -0.396055 -0.529601
一种适用于电动摩托车轮毂油冷电机的液体介质组合物及其制备方法	-1.031538 2.664519 -0.610269 3.109976 1.269777 0.243166 -0.460495 0.514857 -0.849339 -0.866735 -2.026850 -1.890603 -1.740380 -1.172531 -1.650696 0.750464 0.422815 -1.635666 1.645903 -2.982960 1.014491 1.668726 -0.272148 1.299023 1.014894 -2.662718 -1.431980 0.702621 -0.098484 -1.595337 -1.971119 0.129248
一种可调增益低噪声放大器和接收机	0.306357 -1.400613 0.378093 1.485543 -0.019897 -0.939879 -0.784344 -0.884476 -0.692985 0.591204 -0.054314 0.830689 -1.640331 0.751885 -0.199461 1.339965 1.474717 0.641915 -0.795088 0.278254 0.971073 -0.364529 -1.083360 1.573351 -1.074030 0.216322 -0.963667 0.595137 0.199390 1.353866 0.023972 -0.406416
云计算数据安全运维系统	0.253791 -0.759010 -0.051161 -0.614811 0.150566 0.252831 -0.344938 -0.021048 -0.454374 -0.300676 -0.048409 -0.626232 0.745570 0.165796 0.360188 -0.233643 -0.308786 0.267437 0.266730 0.434081 0.171874 -0.044375 -0.198977 -0.205388 -0.463160 0.015250 -0.117075 -0.372216 -0.002186 0.557510 0.000968 -0.298690
一种降低天然酯绝缘油倾点的处理方法	-2.478763 -0.530986 1.267833 -0.165256 0.666864 0.806919 -2.625949 -1.572523 -1.694110 2.480356 1.774063 -2.125788 -1.015453 -0.877097 2.263892 -2.184438 -0.944311 -0.748254 -0.801737 0.536730 1.495464 1.372631 0.434228 3.293707 -4.401206 -0.091896 -1.125375 0.618250 -0.683479 1.435880 1.583620 0.662080
一种音频功率放大器及其增益控制电路和控制方法	-0.850788 1.007260 -3.327882 -0.211581 0.309711 -0.283646 -1.184764 0.265383 -4.004897 -1.999533 0.531551 -0.392375 -1.021271 0.640625 -1.510413 -0.474448 0.826248 -0.883214 0.102103 -0.259418 -0.304265 -2.823781 1.358737 0.315285 -0.276712 -0.183211 0.818370 -1.555014 1.639003 -0.383480 -3.600159 0.386568
一种宽带、高干扰消除能力的射频低噪声放大器	0.688636 -0.210772 -1.054204 -1.170422 -0.246064 -1.950081 -0.090839 0.914871 0.057698 0.774192 2.296931 0.025163 -1.103826 1.185158 1.690021 -0.903389 -0.014958 0.415630 -0.356326 -0.747532 -1.992762 -0.306789 0.654071 0.218420 -0.876408 -2.114520 0.337063 0.366670 -0.634308 0.648591 0.320139 0.696449
一种基于十二导联心电数据二维化的多输入残差神经网络的ECG信号分类方法	-1.080077 1.077098 -0.717655 -1.312145 -0.725395 0.835104 -0.248072 -0.154450 0.525281 0.393737 1.339041 -0.387920 0.664973 0.536117 0.842542 0.887424 -1.384677 -0.226523 0.154060 0.780531 -1.027269 -0.412417 1.241891 -0.085540 0.349729 -0.792223 0.340336 -0.475788 -0.725889 1.581380 0.028999 -0.289610
汽车齿轮用润滑油组合物	-0.075811 1.175030 -0.049131 1.463556 -1.706652 0.927298 -0.423963 1.101450 -0.188138 1.153166 -0.113494 0.574987 -0.240393 1.564464 0.105345 -0.861631 -1.189206 -0.551666 -0.264148 -0.053783 0.887580 2.257825 -0.005231 1.076114 -2.162309 -1.452773 -1.636027 0.970357 0.195068 1.262750 -0.115297 -0.123861
具有包络检测功能的低噪声放大器	1.685075 -0.127010 0.477418 1.286817 1.092971 1.498793 -0.773308 1.698570 -0.022411 -1.155966 -1.061033 0.439840 -0.247623 0.504463 -0.614225 -2.574958 0.297368 0.169442 0.883454 -0.715661 0.702475 -1.184191 -2.975332 0.411681 3.066280 -1.435539 -0.216234 3.260841 1.851732 -4.641956 -0.342151 -0.840723
萘二酸酯类化合物及其制备方法和作为润滑油的应用	-1.166018 -2.560812 1.282677 1.709358 0.676675 -1.381740 0.701566 -1.477574 -0.446526 4.758698 -1.442478 -0.642460 -1.593410 -1.902148 2.815311 -2.122931 -3.166030 -1.341483 -1.128313 2.819594 -0.699940 3.231153 -0.148405 0.655579 -0.203529 1.906024 0.997147 1.250473 0.390927 2.305574 0.338944 1.082529
一种用于监控摄像机故障智能分析设备	0.045988 -0.246394 0.644699 0.023797 0.550541 -0.523748 -0.061994 0.246944 -0.733600 0.506029 -1.118356 -0.411625 0.604120 -0.088955 0.758944 -1.015317 0.224787 -0.332703 1.665752 0.082212 -0.738293 -0.629968 -0.115488 -0.362655 0.820045 -0.893064 0.460540 -0.505877 0.356336 -0.155597 -0.875072 0.451832
基于电源安装行程控制服务器上电的方法、装置及介质	0.408542 -0.754264 0.766909 -0.493210 0.183968 -0.307376 0.381425 0.778662 0.439075 -0.259643 -0.309359 0.065612 0.413789 0.190781 0.547933 0.627655 -1.186977 0.760237 -0.605470 0.689126 0.359950 0.039227 -0.653171 -0.950923 -0.667597 0.525740 -0.478256 -0.515818 0.223797 1.183586 -0.297681 0.160052
一种视频服务器的磁盘的监控方法及系统	1.058943 0.349387 -3.450349 2.774112 1.580862 1.234536 0.007085 0.867385 -1.441669 0.624126 2.100392 0.602960 2.210277 1.535527 -0.060454 -1.255943 1.255040 0.263831 1.113850 -1.296864 1.623771 2.482690 -0.008801 -0.100332 -0.878821 -3.685816 -1.950109 0.676892 -0.351246 -0.232166 0.262828 -1.360269
一种工程项目综合管理系统	0.017474 0.086623 -0.827189 -0.460105 0.365634 0.368951 -0.403742 -0.577583 0.624407 0.746733 0.233959 -0.039427 0.261367 -0.710425 0.724501 0.391330 0.052159 0.386371 -0.084610 -0.455843 -0.159296 -0.530325 0.359724 0.193071 -0.671511 -0.826290 0.097310 -0.354371 -0.473737 0.968596 -0.103328 0.104958
一种烷基萘高温导热油基础油及其制备方法和应用	-1.158303 -1.818891 2.203830 -0.254319 -0.685335 -0.539405 -1.109215 1.426246 -0.975721 -0.526890 1.075705 -2.429919 0.324713 -0.890993 0.311215 -0.959513 -1.871501 0.235142 -1.704547 2.413162 -0.817137 -0.452948 -1.078354 0.187467 -2.884482 -0.068214 0.314162 1.065797 2.885921 0.814374 0.522401 0.993674
一种基于衰减器的增益可变低噪声放大器	-0.100465 -1.474322 0.060592 -1.455264 -0.640446 -2.289032 -1.143586 -1.631428 0.377672 0.763631 1.889682 0.270579 1.016556 -0.274338 2.517950 0.759219 -0.396049 0.568985 -1.307102 3.551881 1.604084 0.586199 0.241485 0.440243 -1.805825 0.258983 -0.177286 -1.130467 -0.453780 1.830568 1.216526 0.915030
一种多核SOC复位的负载均衡电路及系统	0.663621 0.663539 1.067937 -1.433790 -0.756704 -0.292783 0.168779 0.546622 -0.599797 -0.190866 0.311290 -0.865321 0.352427 1.118407 0.990628 0.410367 0.559772 -0.015408 0.215237 -0.914601 0.802939 -0.560562 0.282394 -0.204537 0.887082 -1.119367 0.114469 -0.662009 0.495993 -0.770986 0.290512 -0.723418
一种低静态噪声固态发射机及降低静态噪声的方法	1.553576 -1.484864 -0.658945 0.118013 -0.721270 -1.507224 -1.824286 0.297891 1.384534 -2.300727 0.692326 0.804389 -0.085432 -0.986146 1.426897 1.770866 -1.126807 -1.292130 0.055705 -0.140316 -0.543081 -0.934535 -0.216168 1.139757 -0.914382 1.209465 0.344883 0.573869 1.477441 0.423841 -0.993607 -0.932468
一种基于深度学习的心电分类方法	-2.181433 0.314588 -0.164413 -1.162751 -0.594107 0.833400 -1.337553 -0.571199 0.715779 0.620022 0.885257 -0.067918 -0.144455 -0.919360 -0.836956 1.196776 -0.729301 -1.371014 0.036655 -3.095345 -2.612652 -1.299599 -0.813716 2.223702 0.289119 -0.473575 0.762055 -0.323331 -2.111335 0.306901 0.143349 0.316661
一种多核SOC调试的负载均衡电路及系统	0.092673 -0.220721 0.690736 -1.887077 -0.416722 -1.028430 -0.546056 0.740679 -0.766814 -0.240938 0.141507 -0.331539 0.336607 0.175000 1.215633 0.172527 0.140226 0.665888 0.079586 -0.429337 -0.326141 -1.279206 0.147244 0.363792 -0.118056 0.556140 0.425647 -1.073150 0.968037 -0.163008 -0.084317 -0.677552
防锈油组合物及其制备方法	-1.440787 0.247180 0.836573 0.134966 -4.027326 0.012968 -0.971400 2.185738 -1.169132 1.252785 0.325902 -1.636465 -0.192120 -5.316025 0.643663 1.345851 -1.989562 -0.251781 -3.766789 -0.224224 -1.338974 -0.306611 1.858613 1.037956 -3.150830 -0.190609 0.003792 1.222402 0.963400 2.896465 -0.521016 1.951888
用于运算放大器的限幅电路	1.349233 0.901040 -1.801554 -0.200643 -0.791244 -2.123109 1.548118 -1.142053 -1.847715 -1.916348 0.786606 0.768515 -1.020565 0.840164 -0.159037 -0.294854 0.851825 -0.529636 1.245291 -1.454448 0.620136 1.115146 -0.572552 2.397245 0.173081 -0.390815 0.102757 0.454682 1.268544 0.647395 -0.733298 0.580072
一种基于心拍差分编码的心电信号人工智能处理电路	-1.388671 0.120584 -0.255506 -1.338726 -0.616264 0.166498 0.972546 -0.373967 0.310346 -1.580292 0.331362 1.774698 0.736533 0.460174 0.719683 0.797458 -1.642050 -0.855319 0.009061 1.768059 0.742165 -1.209788 1.336245 -0.164204 -0.473411 0.391744 0.090869 0.278526 0.574071 0.729967 0.036358 0.379175
提高心电图有效测量的方法及其心电测量装置	-0.054977 2.456828 -3.874035 3.533887 -1.104305 -1.778044 0.254669 1.047900 -1.887586 -0.799930 -1.298725 1.362049 1.955134 -0.599766 -2.605977 -1.394397 2.978389 0.277687 1.525293 -1.411065 1.553882 -1.199392 0.810447 1.676297 0.424491 -1.872877 -0.639521 -1.398292 -0.465841 2.881712 -2.692579 -1.136141
冷冻机用组合物	-4.533634 -0.145796 -1.957732 2.635002 1.775608 -0.799100 -1.239201 0.565353 0.252257 2.871940 -0.276509 -0.989352 0.994164 -2.089538 2.715915 -2.533398 -2.918556 1.413039 0.542516 0.698360 -1.470210 -1.304511 -2.308089 2.633932 0.070637 -0.711140 0.068352 1.220667 1.530603 0.014707 -1.226154 0.316937
更新韧体不需断电的服务器及主板模块	-2.366704 2.632892 -1.449741 -1.944192 1.802670 0.428932 -0.635968 1.537930 -0.362772 -1.887168 0.248113 -3.145981 0.959769 0.997149 -0.235121 -3.474792 -2.534787 -0.157000 0.773163 -0.969622 -3.870393 -0.897340 0.080014 -0.185440 -0.756377 1.585203 0.953010 -1.741220 2.526089 0.782545 0.251711 0.605696
一种高动态范围的宽频对数检波器	1.067681 -0.346717 -0.493487 -1.139604 0.555633 -1.252349 -0.718038 -0.623639 0.243289 -1.735056 0.693787 0.138236 -0.213848 -0.121403 2.658967 -0.232933 0.323093 -0.089245 0.396233 0.725731 1.060932 -1.134375 -0.497195 1.279903 0.119646 0.023359 0.606859 0.206799 0.547115 -1.403860 0.877607 -0.379634
心电图分析方法、装置、电子设备和存储介质	-2.073123 -0.905774 -0.242138 0.529669 -2.565442 -2.339885 1.433731 -0.483148 -0.622698 -2.410988 1.559573 -0.228091 -0.109244 -0.416927 0.557993 1.098797 1.263743 1.221684 -1.501077 -1.110554 -0.453618 -3.239053 -0.816299 0.333836 -0.397142 0.288290 1.196995 0.782249 -0.001890 0.607704 -1.307014 -0.892482
用于心电监测的人工智能实时分析方法和系统	-0.004056 2.213858 -2.331261 -0.546383 -1.877693 -0.343177 -0.047146 0.312274 -0.414177 -1.363311 1.791001 0.910894 0.584552 0.163134 1.258871 1.196874 0.864435 -0.231176 -0.045172 0.058460 -0.694093 -2.255794 0.319726 0.543958 -0.462335 -1.341125 -0.206841 0.589892 -0.482874 -0.035199 -1.414908 -0.147155
一种超低温长寿命液压油组合物	-2.098439 -0.818318 0.997017 0.461476 0.030323 0.669258 -1.455863 0.343464 0.252949 1.115173 -0.365898 -0.714521 0.409086 -0.818962 0.450576 -1.271526 -0.737297 -1.353809 -1.946047 0.338963 1.232438 0.824480 -0.410415 0.551439 -0.946826 -0.432976 -0.702464 1.416622 0.565823 -0.598383 -1.244354 0.583977
一种服务器的电源控制方法、系统及装置	-0.099386 -0.306584 -0.128821 0.659203 0.185546 -0.636483 -1.421701 0.616027 0.681270 0.326843 0.009232 -0.235967 -0.233688 -0.429293 -0.474321 -0.686019 -1.355726 -1.503444 0.210482 1.558390 0.259711 -0.247616 0.165110 -0.694835 -0.190187 0.640770 0.055064 0.598221 0.687453 -0.611242 -0.456623 0.511118
心电异常检测网络训练方法、心电异常预警方法及装置	0.228145 -1.429816 -0.772967 1.026022 0.623333 0.072772 1.669812 0.225332 1.522683 -0.438561 -0.309288 0.258955 -0.125263 1.899457 -1.235368 0.952052 0.988602 0.856484 2.589966 2.847916 0.910626 2.203321 -1.330754 -0.922593 1.227187 1.113393 -0.530029 0.088779 1.104132 0.146212 1.451002 0.085322
基于Transformer的房颤识别方法及装置	1.300736 -0.486085 -0.250548 -1.179662 1.368601 0.219269 -0.797265 -0.255941 1.680255 1.485599 -1.336668 -1.367386 -0.574811 0.545985 -0.710551 -0.254229 -1.179315 -0.967367 0.825366 0.499271 0.058343 2.072530 0.666183 0.063619 -0.231798 -1.359924 -0.616261 -1.064929 -1.351749 -0.195277 1.159510 0.475796
可调带内噪声消除环路电路	1.123528 -0.003057 -0.063740 -0.410197 -0.320731 0.791281 -0.485304 0.200312 0.978297 1.780305 1.300736 0.740052 -2.187305 0.724099 -2.317358 2.462754 -1.747773 -0.574627 0.066749 -0.207965 -0.177789 -0.654339 -0.700107 0.524290 -1.332735 -0.500144 0.947286 -0.558392 0.383346 2.091062 0.974375 -0.327603
一种超级电容循环寿命预测方法、系统、装置及介质	-0.357926 -1.091640 -0.230991 0.331647 1.187478 0.847822 -0.511456 -0.513434 -1.204146 0.253602 0.385889 -0.538971 0.366688 -0.867876 0.680222 -0.474307 1.040495 0.250716 0.082475 0.310467 0.458112 -0.567627 1.218297 -0.452285 -1.330570 -0.393594 -0.154316 0.518275 -0.663271 0.767014 0.573575 -0.959997
一种电源电压调整方法、系统、存储介质及设备	0.474414 -0.853387 1.537496 -1.201235 0.474704 0.515636 -0.242801 -0.506990 -1.177282 -0.545050 -0.134631 0.635509 -1.037518 -0.627091 1.196380 0.639839 0.433138 -0.348787 0.109253 -0.704389 -0.528251 -0.633590 -0.796919 -1.364169 0.274049 0.226763 0.897132 0.393548 3.001256 0.701068 0.493414 -0.737739
一种存储系统	-0.108203 0.692764 0.557927 0.236770 1.423930 0.718993 -0.704398 -1.275536 1.541112 -0.341358 -0.600470 -0.249097 -0.133338 -0.208966 -0.515667 0.467992 -0.693332 0.556980 -0.798726 0.640241 1.444327 1.078590 -0.804755 0.151350 0.736335 -0.050781 0.337740 -1.451145 -0.018641 -0.714401 -0.161415 0.488567
一种解决电源风扇抗负风压的服务器	1.975878 1.843441 -2.487877 2.358785 0.471217 1.485560 -2.622513 -0.842341 -1.314700 0.169269 -1.681792 -0.206062 -0.751930 -1.856368 -1.860956 1.679910 2.143051 -2.047255 -0.785285 2.098114 3.354440 -1.400143 1.218321 -0.326543 -1.906345 -0.864598 0.495638 0.208499 1.499867 0.252196 -2.327509 0.684311
一种定宽机润滑脂及其制备方法	-0.942651 0.032898 -0.951873 -0.712214 0.229953 -1.429546 -1.064165 -0.628899 0.349714 2.514384 -0.745943 -1.411953 0.322628 -3.278601 1.879805 0.508789 -1.785592 0.313717 -1.072145 0.676667 -0.570732 -0.709894 -0.663881 2.447044 -2.888727 -2.914267 -1.485966 0.337574 -0.470995 2.558684 1.462576 0.172801
基于β-二酮与纤维素纳米晶的超滑组合物及超滑材料	0.958946 2.906906 -0.804400 2.474928 0.284288 1.744288 -0.511580 0.632811 0.695242 -2.061407 -0.092500 0.654922 -3.105152 -1.882207 -1.712839 -1.119327 -4.219644 -0.085824 -1.664328 1.569717 -0.065271 -2.728207 -0.785991 0.537823 -1.440745 -1.059161 1.961864 0.345746 2.007970 2.775056 -2.731096 0.154395
心电信号分类模型的训练方法、心电信号分类方法及装置	-0.327603 0.956515 -0.003747 -2.385503 -0.842507 -0.892809 0.001500 -0.420375 0.953825 -1.215971 -1.480528 1.172001 0.885204 1.166552 -1.171286 0.857709 -1.036637 0.785443 3.236330 -0.468909 -2.230737 -0.432318 -0.080472 1.803108 -0.048207 -0.743627 -0.088813 -0.758165 0.715579 -0.121291 0.873181 0.466103
一种宽带谐波抑制放大器	0.966669 1.698559 -2.048237 2.166747 1.034140 0.721231 -0.238812 -1.019446 -0.929518 1.969342 -1.025872 -0.753656 0.881805 -1.447313 0.712275 -0.473161 1.692101 -0.730049 -1.324442 1.019855 1.414903 0.054604 -0.511348 0.418738 -1.402909 -1.814364 -1.240574 0.643014 1.478509 0.897374 -0.425674 0.561801
一种防止服务器过流掉电的方法及系统	0.272556 -1.785363 -0.607628 -4.055105 2.166339 -0.752331 -3.533088 -0.519961 1.944442 -0.446222 0.921894 0.744144 -0.351923 -2.588970 4.588845 1.436638 1.708256 1.771578 -0.785994 -1.072593 0.163214 -3.466691 -0.424935 -0.126549 0.895229 0.559280 0.546653 -0.607578 0.678344 1.202185 0.955728 -2.017085
一种两电极心电图导联智能定位系统	1.016510 1.056591 -1.123184 -1.126943 -1.122793 0.394312 -0.896689 0.364991 0.331383 0.663283 0.298027 -0.096320 0.914409 0.169629 0.203769 -0.341020 -0.769609 -0.968738 -1.139780 0.247655 -0.466639 -0.422947 1.122393 -0.693015 0.404678 -1.825423 -0.899011 0.335417 0.045805 -0.730179 -1.072848 0.253177
基于生成对抗网络和策略梯度的心电信号去噪方法	0.948210 -1.200139 0.197475 0.202962 1.350235 1.412219 -0.191419 1.219063 0.407224 -0.449107 0.112328 0.680635 1.911555 2.232961 -1.735981 0.295787 1.109371 -0.296859 -1.191447 1.880829 1.860499 -0.398561 -2.595432 -0.675623 -0.488394 0.893037 -0.518318 1.098981 1.776507 0.236892 0.177121 0.403966
电感器电路及无线通信装置	1.098677 0.579069 -1.425384 1.784526 -1.034108 3.131094 0.261297 -0.031054 -3.273854 -1.228805 0.212571 0.030126 0.869464 0.292208 0.443679 -0.094024 2.022109 -0.689114 -0.897388 0.359792 -0.185711 0.432680 0.554245 -0.411558 -2.214083 -1.768370 -1.250400 1.173516 0.774290 0.101714 0.287068 -0.173109
一种酯类合成油的制备方法及其精制方法	-1.700400 -0.921031 4.737004 1.227461 0.519711 -0.587707 -1.432569 -0.348192 1.295943 0.713235 0.914014 -1.110135 -2.390924 -1.419135 -0.407290 -0.939511 -1.258273 -0.929280 -3.074795 2.559713 1.672675 4.310110 -0.292555 -0.449717 -1.109100 1.216939 0.589678 1.029198 4.131860 -1.768300 -1.182952 0.662342
心电信号检测方法、终端和计算机可读存储介质	-1.317446 0.250423 -0.552014 -1.330368 -1.520495 -3.441231 -0.954798 2.822695 -1.618670 -0.544399 0.891053 0.002486 0.074389 0.996602 1.792060 -0.271375 -0.661307 0.839360 1.882590 0.456225 -2.081589 -2.711146 -0.093534 0.692450 -1.397326 -0.518145 1.099561 0.144027 0.889103 1.357531 -1.501522 0.721114
一种心电信号质量辨识方法及其心电分析方法	-1.919516 -1.546352 -1.665484 -0.082913 0.065979 -1.860435 -1.288782 0.068417 -0.187331 -1.521205 0.729036 -0.667926 -0.299612 -1.523484 1.428684 0.767295 -1.289144 0.842788 0.166709 -1.537343 -1.404301 -1.144714 0.421261 -0.729289 -2.139487 -0.440020 1.126225 -0.101590 0.661744 2.663000 -0.256535 0.396814
信号放大器	4.706172 -2.437210 1.206425 -2.239454 0.921129 0.837670 0.364570 2.754954 -0.438083 1.761938 0.355408 -1.906919 -0.630366 2.619167 -0.106973 -3.061190 0.509358 -0.768655 -3.828045 1.452926 -1.083629 -0.693114 -0.960966 -0.860714 -0.593848 0.286606 0.464258 1.098179 0.623571 1.005011 1.544391 -0.680892
反应性下垂限制器	-0.914848 -0.587930 -0.258400 -1.556454 -2.265580 -0.107207 -0.482582 1.482768 -0.915993 0.618404 0.154665 0.398218 -0.117976 1.580123 -0.447783 -0.879966 0.129379 0.422089 -1.097050 -2.422504 -0.314916 -3.591698 -0.383784 0.560696 -1.592411 2.633477 1.233688 -0.323791 -2.255073 1.687634 -0.363216 -0.721395
低噪声跨阻放大器	-0.398543 -1.489438 0.014260 -0.719292 -0.470565 -0.027858 1.195461 -1.006135 -0.647187 0.186097 0.079210 0.332623 0.608434 -0.781478 0.566585 0.878213 0.168817 -0.378905 -1.897418 -1.021837 -0.864958 -1.875810 -0.788538 -1.697674 0.639680 -0.389279 0.038976 -0.087848 0.543528 -0.178667 -0.141167 -0.049029
一种基于导联注意力机制的多类心律失常检测方法	-0.983920 0.033422 -1.256090 0.409842 0.403909 0.657397 -2.167000 -1.628598 0.549500 -0.149103 0.271627 -1.204294 -0.012602 -0.710053 0.911035 -0.009393 0.404781 -0.215112 0.199320 -0.873617 -0.679782 -0.130657 0.716161 -0.035554 -0.958757 -1.611307 -0.181054 0.699535 -0.686683 0.004028 0.119708 0.055621
信号处理方法、信号处理装置、医学设备、存储介质	-1.257414 -0.459899 -0.497427 -0.915757 0.886942 -0.325979 -0.585636 0.827335 0.138936 0.755733 0.360997 -0.940626 1.668779 0.130431 0.400497 -1.313279 -2.102340 0.081875 0.693838 0.113944 -2.066371 0.116630 0.364097 0.103345 0.819821 -0.548689 0.144458 -0.573619 -1.579356 -0.971292 0.855064 0.699127
一种用于磁悬浮电机的开关功率放大器	-1.316126 0.730357 -0.262456 0.065714 -0.047796 0.104541 -1.211235 -0.575434 -0.520666 2.692401 -1.128111 0.684875 -0.250778 -0.508846 -1.754650 1.302003 0.041733 -1.544956 0.014257 -1.319263 1.882458 0.673972 -0.622244 2.171451 -0.490290 0.708358 -0.277321 -1.703986 -0.753084 1.457579 -1.212309 0.277085
一种α-烯烃制备合成润滑油的吡啶亚胺钯配合物及其制备方法和应用	-0.561953 0.087858 -0.066785 0.260539 0.176634 1.073734 0.107686 0.682628 1.463252 -0.041111 0.017713 -1.563924 1.532392 0.840109 0.851392 -0.560761 -1.680884 0.153821 -2.186388 0.072865 -0.418602 2.010856 -0.215020 0.473154 -0.823084 0.981266 -0.866986 -0.103674 -1.150662 0.763833 0.868678 1.220106
一种心梗急救喂药机器人及其工作方法	-0.307270 -0.273963 -0.106424 -0.028886 0.181926 0.352599 -0.064909 0.015517 -0.417935 -0.134826 0.294443 0.190639 0.008372 -0.407076 -0.119486 -0.289308 -0.013626 -0.022748 -0.002333 -0.039528 0.351062 -0.077032 0.091396 0.036889 -0.006365 0.134372 0.097367 -0.008560 0.184095 -0.323906 -0.222439 -0.231165
酯类化合物及其制备方法、用途	-2.717424 -0.212668 -1.181111 -0.239976 1.082986 -0.842019 -1.720397 0.689913 1.309758 3.375084 1.049706 -2.682312 0.077590 -4.625439 3.460076 -1.668561 -1.483923 1.263805 -0.630167 -2.854820 -4.208517 1.281729 1.558343 1.864122 -1.681175 -1.696000 -1.156212 0.037284 -1.723525 4.579233 0.883602 0.863900
